# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		384411		51564		46777
1		251599		83120		46840
2		202282		102769		47004
3		181597		115758		47221
4		170102		125010		47332
5		162146		131966		47373
6		157988		136962		47377
7		155452		140790		47402
8		153792		143818		47391
9		152583		146265		47410
10		151683		148309		47402
11		150880		150077		47411
12		150098		151576		47367
13		149562		152813		47319
14		149171		153908		47395
15		148853		154819		47410
16		148586		155631		47380
17		148338		156340		47378
18		148128		156977		47396
19		147982		157603		47362
20		147664		158259		47388
21		147275		158894		47384
22		147025		159421		47388
23		146879		159864		47399
24		146761		160284		47397
25		146658		160624		47373
26		146549		160938		47373
27		146453		161253		47405
28		146396		161507		47415
29		146350		161726		47409
30		146290		161956		47399
31		146229		162156		47422
32		146163		162335		47418
33		146112		162479		47419
34		146071		162619		47415
35		146055		162754		47419
36		146023		162887		47417
37		146017		163018		47417
38		145989		163128		47406
39		145941		163241		47411
40		145930		163339		47408
41		145914		163421		47403
42		145892		163511		47402
43		145883		163608		47407
44		145887		163682		47401
45		145879		163769		47403
46		145869		163849		47419
47		145866		163941		47412
48		145851		164020		47416
49		145839		164100		47426
50		145833		164178		47413
51		145827		164259		47416
52		145798		164317		47419
53		145788		164379		47415
54		145786		164427		47420
55		145773		164480		47422
56		145758		164523		47430
57		145751		164563		47435
58		145749		164607		47436
59		145742		164648		47426
60		145732		164688		47427
61		145724		164737		47425
62		145720		164782		47429
63		145716		164826		47422
64		145709		164881		47422
65		145699		164924		47418
66		145700		164956		47413
67		145691		164994		47421
68		145694		165028		47424
69		145682		165062		47426
70		145682		165096		47428
71		145676		165126		47428
72		145672		165156		47426
73		145669		165190		47427
74		145676		165226		47426
75		145661		165262		47428
76		145661		165292		47424
77		145659		165326		47422
78		145652		165351		47421
79		145649		165371		47417
80		145650		165385		47417
81		145660		165414		47423
82		145659		165435		47420
83		145651		165463		47424
84		145647		165489		47425
85		145632		165519		47425
86		145632		165543		47426
87		145620		165574		47423
88		145622		165594		47425
89		145619		165610		47424
90		145618		165628		47425
91		145617		165645		47434
