# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		8138		3806		3043
1		6876		6522		3079
2		6075		8596		3126
3		5519		10251		3206
4		5047		11657		3204
5		4639		12819		3189
6		4404		13765		3222
7		4145		14668		3226
8		3965		15417		3218
9		3765		16092		3234
10		3607		16659		3230
11		3506		17179		3235
12		3391		17657		3219
13		3282		18070		3231
14		3215		18526		3237
15		3132		18877		3229
16		3066		19209		3236
17		3022		19519		3227
18		2969		19805		3240
19		2904		20103		3242
20		2854		20338		3253
21		2813		20548		3251
22		2783		20745		3250
23		2752		20953		3257
24		2719		21135		3267
25		2710		21329		3271
26		2686		21503		3272
27		2676		21642		3272
28		2656		21821		3275
29		2654		21974		3275
30		2611		22122		3272
31		2597		22262		3271
32		2566		22396		3286
33		2569		22539		3288
34		2520		22708		3286
35		2507		22840		3298
36		2494		22976		3292
37		2471		23115		3304
38		2435		23244		3305
39		2428		23347		3307
40		2423		23469		3313
41		2399		23577		3310
42		2386		23698		3317
43		2357		23831		3310
44		2339		23903		3305
45		2316		23990		3311
46		2313		24085		3306
47		2308		24196		3311
48		2300		24291		3300
49		2280		24400		3306
50		2275		24494		3305
51		2262		24595		3303
52		2252		24680		3300
53		2253		24774		3309
54		2239		24857		3305
55		2224		24933		3313
56		2215		25013		3312
57		2209		25067		3318
58		2208		25140		3321
59		2194		25208		3315
60		2197		25276		3315
61		2195		25377		3314
62		2193		25470		3312
63		2193		25568		3310
64		2187		25669		3310
65		2168		25744		3312
66		2157		25830		3312
67		2153		25912		3308
68		2148		25985		3318
69		2147		26050		3317
70		2113		26110		3308
71		2102		26146		3311
72		2099		26182		3306
73		2097		26261		3305
74		2100		26309		3311
75		2099		26363		3309
76		2104		26442		3316
77		2095		26503		3325
78		2088		26554		3321
79		2089		26617		3319
80		2079		26695		3328
81		2071		26777		3331
82		2065		26843		3333
83		2061		26927		3322
84		2048		26989		3324
85		2045		27061		3317
86		2042		27149		3317
87		2037		27211		3322
88		2036		27277		3317
89		2012		27336		3321
90		2004		27383		3326
91		1997		27431		3328
92		1995		27481		3324
93		1982		27534		3324
94		1980		27566		3323
95		1985		27593		3322
96		1982		27623		3319
97		1982		27651		3316
98		1981		27666		3317
99		1969		27687		3316
100		1968		27711		3320
101		1964		27727		3315
102		1966		27745		3317
103		1959		27769		3316
104		1958		27786		3312
105		1957		27805		3317
106		1949		27826		3316
107		1947		27841		3322
108		1948		27861		3317
109		1945		27884		3315
110		1942		27896		3315
111		1942		27906		3317
112		1940		27923		3313
113		1937		27950		3314
114		1941		27963		3319
115		1931		27978		3312
116		1936		27990		3312
117		1934		28008		3315
118		1932		28031		3318
119		1940		28051		3318
120		1942		28067		3313
121		1939		28093		3319
122		1934		28113		3316
123		1929		28130		3313
124		1927		28158		3315
125		1927		28187		3314
126		1922		28201		3310
127		1923		28217		3313
128		1918		28240		3314
129		1918		28260		3313
130		1911		28285		3312
131		1918		28298		3312
132		1917		28315		3315
133		1914		28330		3308
134		1916		28358		3311
135		1913		28372		3312
136		1916		28380		3312
137		1913		28389		3312
138		1914		28400		3312
139		1915		28413		3314
140		1913		28433		3307
141		1913		28453		3312
142		1915		28464		3313
143		1916		28479		3317
144		1910		28497		3318
145		1923		28546		3318
146		1919		28577		3317
147		1910		28609		3313
148		1919		28644		3314
149		1915		28686		3309
150		1913		28724		3306
151		1915		28759		3306
152		1916		28795		3308
153		1910		28828		3305
154		1903		28856		3302
155		1888		28882		3299
156		1889		28899		3304
157		1884		28914		3308
158		1886		28924		3305
159		1883		28934		3303
160		1878		28945		3304
161		1878		28953		3304
162		1874		28962		3306
163		1878		28969		3306
164		1880		28978		3305
165		1881		28990		3306
166		1874		29004		3306
167		1873		29010		3303
168		1870		29024		3304
169		1871		29048		3306
170		1874		29070		3305
171		1876		29086		3305
172		1879		29105		3304
173		1871		29122		3305
174		1869		29129		3307
175		1869		29141		3306
176		1867		29164		3311
177		1864		29171		3310
178		1860		29181		3311
179		1855		29189		3310
180		1852		29197		3306
181		1852		29202		3309
182		1848		29211		3310
183		1845		29226		3310
184		1845		29235		3308
185		1849		29252		3307
186		1853		29272		3311
187		1851		29286		3312
188		1848		29305		3307
189		1842		29324		3303
190		1844		29339		3307
191		1839		29352		3309
192		1834		29369		3307
193		1835		29383		3308
194		1838		29411		3311
195		1835		29419		3307
196		1833		29426		3308
197		1830		29432		3307
198		1832		29441		3306
199		1831		29450		3308
200		1833		29467		3308
201		1833		29485		3310
202		1827		29510		3312
203		1834		29524		3316
204		1832		29532		3313
205		1834		29540		3314
206		1829		29553		3313
207		1827		29560		3312
208		1822		29567		3310
209		1822		29569		3312
210		1822		29573		3311
211		1822		29582		3311
212		1826		29591		3312
213		1824		29608		3311
214		1827		29612		3313
215		1828		29627		3315
216		1829		29637		3314
217		1829		29647		3315
218		1822		29660		3314
219		1821		29669		3311
220		1824		29673		3311
221		1822		29677		3310
222		1819		29680		3310
223		1817		29681		3310
224		1817		29681		3310
225		1818		29685		3310
226		1819		29688		3308
227		1820		29691		3308
228		1820		29697		3310
229		1821		29710		3309
230		1822		29718		3308
231		1824		29729		3305
232		1820		29739		3309
233		1817		29754		3309
234		1827		29778		3305
235		1830		29816		3311
236		1826		29839		3309
237		1816		29864		3306
238		1818		29878		3305
239		1816		29889		3305
240		1816		29896		3305
241		1819		29912		3308
242		1820		29925		3308
243		1819		29939		3307
244		1818		29966		3310
245		1813		29980		3306
246		1807		29993		3307
247		1807		30001		3306
248		1806		30014		3308
249		1809		30026		3309
250		1806		30041		3307
251		1810		30060		3311
252		1811		30074		3309
253		1811		30095		3309
254		1811		30115		3312
255		1812		30143		3313
256		1809		30162		3309
257		1803		30172		3311
258		1805		30191		3311
259		1801		30206		3316
260		1800		30223		3315
261		1799		30252		3316
262		1804		30283		3318
263		1802		30302		3320
264		1800		30320		3319
265		1801		30348		3318
266		1802		30371		3318
267		1794		30407		3321
268		1796		30422		3322
269		1798		30443		3323
270		1804		30461		3327
271		1792		30483		3324
272		1791		30501		3324
273		1782		30520		3328
274		1779		30530		3328
275		1779		30541		3331
276		1780		30563		3329
277		1778		30602		3328
278		1775		30629		3332
279		1777		30651		3328
280		1784		30681		3331
281		1776		30703		3325
282		1779		30719		3329
283		1777		30732		3331
284		1774		30749		3334
285		1770		30769		3337
286		1770		30781		3336
287		1772		30796		3334
288		1769		30810		3332
289		1778		30836		3335
290		1770		30853		3334
291		1764		30871		3338
292		1761		30890		3334
293		1761		30912		3335
294		1758		30920		3334
295		1758		30925		3336
296		1756		30931		3332
297		1755		30937		3334
298		1757		30951		3337
299		1756		30963		3341
300		1753		30980		3337
301		1753		30982		3337
302		1758		30992		3336
303		1755		31003		3339
304		1750		31009		3339
305		1751		31016		3337
306		1750		31021		3337
307		1748		31026		3338
308		1747		31028		3339
309		1747		31032		3339
310		1748		31036		3338
311		1750		31041		3339
312		1744		31049		3336
313		1749		31058		3335
314		1743		31067		3335
315		1743		31072		3335
316		1747		31078		3336
317		1744		31084		3337
318		1739		31091		3339
319		1741		31097		3336
320		1742		31103		3336
321		1743		31112		3338
322		1746		31117		3339
323		1742		31127		3335
324		1742		31132		3339
325		1743		31143		3337
326		1746		31151		3338
327		1748		31163		3342
328		1747		31175		3341
329		1742		31188		3340
330		1740		31190		3340
331		1742		31200		3339
332		1742		31202		3339
333		1742		31203		3339
334		1743		31206		3340
335		1742		31207		3340
336		1740		31208		3339
337		1740		31210		3339
338		1738		31215		3340
339		1739		31221		3339
340		1739		31235		3341
341		1739		31238		3340
342		1739		31244		3339
343		1737		31251		3337
344		1740		31258		3337
345		1743		31270		3337
346		1746		31284		3341
347		1745		31298		3338
348		1742		31309		3339
349		1742		31320		3339
350		1741		31338		3338
351		1744		31352		3337
352		1744		31375		3338
353		1751		31393		3338
354		1737		31427		3340
355		1730		31438		3342
356		1731		31459		3341
357		1726		31464		3341
358		1728		31474		3342
359		1725		31478		3344
360		1724		31484		3341
361		1724		31488		3341
362		1722		31499		3338
363		1720		31507		3339
364		1721		31510		3338
365		1719		31517		3343
366		1721		31523		3342
367		1718		31531		3340
368		1715		31539		3339
369		1716		31544		3340
370		1716		31550		3342
371		1712		31557		3339
372		1713		31560		3340
373		1714		31565		3339
374		1714		31569		3341
375		1714		31573		3340
376		1714		31576		3340
377		1715		31578		3339
378		1714		31581		3338
379		1714		31582		3337
380		1715		31585		3338
381		1715		31587		3339
382		1715		31590		3337
383		1715		31592		3340
384		1714		31599		3340
385		1715		31601		3339
386		1717		31606		3339
387		1716		31613		3336
388		1716		31618		3337
389		1718		31623		3338
390		1719		31631		3341
391		1721		31641		3343
392		1723		31652		3342
393		1721		31666		3341
